,voter,created,ipfs,vp,choice
263,0x2F94d8479DE67B01514856Df271E52Ed1f6446E6,1633974829,QmV3KSHDr5KVARYcbkCfBDhrDcJdVxpDfDMaWJtYmS7zCp,1331.0,1.0
264,0x2F94d8479DE67B01514856Df271E52Ed1f6446E6,1633974794,QmWsww6FsJF4QrdnCg4MKGxajL8XHmCqtW8Vrrg1Uy8jdy,1331.0,1.0
265,0x402A3BF08EF5F37Bf2E3dBa30BAdAb5B7A47Ff02,1633974501,QmUTEL6dVoNukBFUZDi5CuFdMv1hTrsyPqy2gLoQgxkGZ6,11802.10424915557,1.0
266,0x402A3BF08EF5F37Bf2E3dBa30BAdAb5B7A47Ff02,1633974445,QmXfTfaGUMsTykTeAdqXJwa3PEyo9Y3wbu1u3STHhmChKL,11802.10424915557,2.0
267,0x7af50AE9F5c72e917Fa020F406b23F0b2B685437,1633974415,Qmf3dpGYcMYhNfC2s5c3jzVxrLg7a6Rxc2vP1G7SXYyN3T,500.0,1.0
268,0x402A3BF08EF5F37Bf2E3dBa30BAdAb5B7A47Ff02,1633974395,QmNdeRTZQqm4YRzPVxmNPWZendun3PyCgvC1WLSFRsBSyx,11802.10424915557,1.0
269,0xFeDC5d6810c2bA20F4aCE1734E02cC82e9f8cdaC,1633974385,Qme2bYa8pxxHSSyvxFgoMvW4DBXSejVFf3PcXbdBueccrN,833498.0,1.0
270,0x402A3BF08EF5F37Bf2E3dBa30BAdAb5B7A47Ff02,1633974328,QmRdTGDZ7KvPt4Mjqc2EDynn5zhR9H2uUoFvRVg9fjR34d,11802.10424915557,2.0
271,0x402A3BF08EF5F37Bf2E3dBa30BAdAb5B7A47Ff02,1633974230,QmRYfMLrQrsR2faEH8QoVuAynNQM1tWA2b6Qk2Zo98nV5j,11802.10424915557,1.0
272,0x402A3BF08EF5F37Bf2E3dBa30BAdAb5B7A47Ff02,1633974181,QmXQohmxequuL1mbxYR7AV5aQjMRAzjLaiPhxw9WADCJ8P,11802.10424915557,1.0
273,0x402A3BF08EF5F37Bf2E3dBa30BAdAb5B7A47Ff02,1633974128,QmRC1ReLjJ9MgCGyucU4rff6ftMcbckKy8UFx85rjXj8Lt,11802.10424915557,1.0
274,0x402A3BF08EF5F37Bf2E3dBa30BAdAb5B7A47Ff02,1633974075,QmaExqZLHwDfASDfj1x7Vf2NaveNGH1e8EswZkXjqs77iv,11802.10424915557,1.0
275,0x402A3BF08EF5F37Bf2E3dBa30BAdAb5B7A47Ff02,1633974004,QmNfCmkikgjrEs4dF7EmNcHj89XisTYZ7sepmjX8yrd5Gi,11802.10424915557,1.0
276,0x402A3BF08EF5F37Bf2E3dBa30BAdAb5B7A47Ff02,1633973924,QmcjH4uck6uHWkcJ5FrufDJKdEBovEN3RGbiKmweytHUX5,11802.10424915557,1.0
277,0xFeDC5d6810c2bA20F4aCE1734E02cC82e9f8cdaC,1633973810,QmXqUrbdP5z6vnhrocG3KWZHJ13FunUiyrpSNZQYM1zSn2,833498.0,1.0
278,0x729442D6001e5A4542C3edC851Ad1aa7aB5ACC49,1633973699,QmYhdzX43goHhjemkrMo1w9fuY13Qn36sZU4vxtWMzyzbJ,1317639.7856,1.0
279,0xFeDC5d6810c2bA20F4aCE1734E02cC82e9f8cdaC,1633973684,QmcHSHZwKg7qPXKLanQnjPoo3PbzAPTkrmxSDN8NvFh3je,833498.0,1.0
280,0xFeDC5d6810c2bA20F4aCE1734E02cC82e9f8cdaC,1633973594,QmVgbpAvESFEDDMzuqnvjT4KBPToJwvNNoRt7yBVRBPDLP,833498.0,1.0
281,0x8515129DeB8Efa2217Fd399202f3a07b32A08128,1633973305,QmTB742Sa26JsaD6yFmNfwEdsprtNVqA73zvuw2rztYc5o,50093.32848,2.0
282,0xFeDC5d6810c2bA20F4aCE1734E02cC82e9f8cdaC,1633973140,QmeaZKxLSTpbHLtQzTpKMDCvbN9oPCETeDw1fMeRbi1jjp,833498.0,1.0
283,0xFeDC5d6810c2bA20F4aCE1734E02cC82e9f8cdaC,1633972962,QmWWYUPHdgT9HMbQc88TxExbXyV9K1CPFgqhZnDk1qDEjB,833498.0,1.0
284,0xFeDC5d6810c2bA20F4aCE1734E02cC82e9f8cdaC,1633972921,QmWaFyAkrNsDrPYPdtJsAUYbjQNv4KugUkW6UxTppaWPcD,833498.0,1.0
285,0x729442D6001e5A4542C3edC851Ad1aa7aB5ACC49,1633972380,QmcUf4YbE1qrJBM5VGpaPqZNK7vpRJhzyrcZu8vFdNUjdk,1317639.7856,1.0
286,0x729442D6001e5A4542C3edC851Ad1aa7aB5ACC49,1633972334,QmVayQpkTzj3EAnQDRC9WnHzAATzZudL44fxHCuesWFfpS,1317639.7856,1.0
287,0x8515129DeB8Efa2217Fd399202f3a07b32A08128,1633972299,QmZqPrvBKozAGxdJxL5nZU9JkTAhnPJ8QbDR4sSoU4V1MU,50093.32848,1.0
288,0x8515129DeB8Efa2217Fd399202f3a07b32A08128,1633971903,QmNQ4Pqn9KmegbzyszAb96bZhAnsMR6hfux5QKroZAxZhE,50093.32848,1.0
289,0xf2BADeCF0c986b6E4039AF276494E744a9A0432F,1633971729,QmUdoGtYECrbHFH8TNMNhYnb6PF6cAiJZZm9HvqmSDSzWH,218693.50209578694,1.0
290,0x42a19cd756651A488f1899157c45Af929bf3695F,1633970442,Qmc3p3QqG5gsyPkzDDYvvp8dLELxEYjZA9bYqkWNpMDx14,32000.0,1.0
291,0x48E13Ab513A0d26f921707ad4F38989e2C587f25,1633970409,Qmb2Rsi2D6hiBLEt9eT9ipefrXbLB3hxoMTTHm5uukC8PJ,17859.64420630536,1.0
292,0x54782336C37FCD7cc31f2CD7A1a45A68a3BBF9e7,1633969433,QmNNtkF4VAGd6xJ5RzC3Vy3JX85VGpC6CFwP9dyjTzVKXY,4823.960842105196,1.0
293,0xE0093f7A481f1545d4A656726735E544Eb98eD93,1633968905,QmXZxbifpUkjmEQS2Fp3bkx5RRiT7a7aYTfXfhQp2SUupA,376000.0,2.0
294,0x663222814387E07B6E680fe3009083B7858db195,1633968625,QmTuQDuiXsgA7w56SAMEEkMkWpgvf6JRotKDF3atM2dJEG,2523.3797,1.0
295,0x254Ba7254366CA7afE007897358Ee0b45CA933E2,1633968275,Qmc189pDM6HPzzdQT4EyW1ugtC1MUBoMqqeFrGG8PnUv9u,522.0,1.0
296,0x12BD31628075C20919BA838b89F414241b8c4869,1633966533,QmQosPSR6C7SAPtsLFELs7z2C64y4EkT3mXiJh4ndfPZxn,362660.3801903052,1.0
297,0xc79de3c2Fac388f7Dbd0Ff0d9104d49Eb978Cf84,1633966273,QmSxpg1qVv8ToY7gJrPZTa7pQZZ9rg3JZEuEzouoUEjWgE,8061.6239,1.0
298,0x12BD31628075C20919BA838b89F414241b8c4869,1633966144,QmarUjzX5ai55ZoeZe2jwR9kUsSewh18pQKSL3a197pZob,362660.3801903052,1.0
299,0xc79de3c2Fac388f7Dbd0Ff0d9104d49Eb978Cf84,1633966035,QmbyPujFgUEuzPytiZUkQTMDPg994rWy5RSqGFeEhsnQu9,8061.6239,1.0
300,0x12BD31628075C20919BA838b89F414241b8c4869,1633965732,QmZJRE2EAVGiwgZ88JknHqFfgiEZe4YctHbDdKvgRCktYn,362660.3801903052,1.0
301,0x12BD31628075C20919BA838b89F414241b8c4869,1633965684,QmUvakAH5j4vr9DnXrvjQrPxr8FKfCfuTZ7vWetLAk1K86,362660.3801903052,1.0
302,0xed654a1d3b3985F21692d9BF5a2d3b56d46359E4,1633965607,QmUDWj3ZC45dR61gJtR4EY5fcGCiU9FewVScNVXtUX8af1,930.232013448188,1.0
303,0x85799fF1c86f89FE9fB07773d1d240763b6039Ce,1633965413,Qmeva9CuUmRXepY5gxuRKnwTBGrsnwYg1rJi7mNexQuk5L,169.8047223234224,2.0
304,0x85799fF1c86f89FE9fB07773d1d240763b6039Ce,1633965314,QmXYLVtt4ZE8B1wy2NRFJ1NqpaFE5CwPZ13SNmPRjLiEEr,169.8047223234224,2.0
305,0x85799fF1c86f89FE9fB07773d1d240763b6039Ce,1633965299,QmR4krPgQYGU17xRNR3EPAqwPRK6mph2eXNF2RqHFzHJVQ,169.8047223234224,2.0
306,0x85799fF1c86f89FE9fB07773d1d240763b6039Ce,1633965129,Qmf75Wsr3vp6sWRoYwXwP5iiHQv3LzZ5AKVzFN72teyxDq,169.8047223234224,2.0
307,0x85799fF1c86f89FE9fB07773d1d240763b6039Ce,1633965118,QmYFio79z9aoqCjPNWdbLkERaWjafk6eNqCJkRDehRjxVq,169.8047223234224,2.0
308,0x85799fF1c86f89FE9fB07773d1d240763b6039Ce,1633965101,QmTbU3v7QWvsM7xyqVVPo5Yz5hxPSBMaJHwVGQ1tGVVk8t,169.8047223234224,2.0
309,0x85799fF1c86f89FE9fB07773d1d240763b6039Ce,1633965086,QmNcLdDSgRwJJS3agPpSWP8s67FNQAk9M6XP2ctJUiHiLc,169.8047223234224,2.0
310,0x85799fF1c86f89FE9fB07773d1d240763b6039Ce,1633965074,QmVHNUTY9w2P2JmHVRE5ufpu1WmBqYUzyiA8CwXAycLYk5,169.8047223234224,2.0
311,0x85799fF1c86f89FE9fB07773d1d240763b6039Ce,1633965063,QmawcLFu1R1j8AB1xYXh3BgTMUHaBBhpxJbPi3w5jkfVBA,169.8047223234224,2.0
312,0x85799fF1c86f89FE9fB07773d1d240763b6039Ce,1633965049,QmPGzyXuz5czTWW5TLEa7KYtdg6BrzkP4twpd23NsmhpfV,169.8047223234224,1.0
313,0x85799fF1c86f89FE9fB07773d1d240763b6039Ce,1633964976,Qmef29aTXNYfLj7fp5Cq5bnDUgFwZVXrCZPzVpiTeoEgkg,169.8047223234224,2.0
314,0x85799fF1c86f89FE9fB07773d1d240763b6039Ce,1633964854,QmS5YzKfZF3uB6X4ZnuWbRE81HAfZZ2L1CsaB3FwgCjvkG,169.8047223234224,2.0
315,0x85799fF1c86f89FE9fB07773d1d240763b6039Ce,1633964840,QmT1A926xrgk5ggZQQYhQoUVaJixc6B5MYyjNWzMq2nuvH,169.8047223234224,2.0
316,0x85799fF1c86f89FE9fB07773d1d240763b6039Ce,1633964828,QmRttu4rEGgaP2GA33c2cVg9ycu15RuKjREZQP2GxxQLik,169.8047223234224,2.0
317,0x85799fF1c86f89FE9fB07773d1d240763b6039Ce,1633964812,QmbJG7Uq35v9famYow988P5MdbKMRn9fAZhx3kN3b7ZZjG,169.8047223234224,2.0
318,0x85799fF1c86f89FE9fB07773d1d240763b6039Ce,1633964794,QmQBmDJ47sy2bfHJLSaaUTbA1sMoGr46GFECcaCUhZyh4x,169.8047223234224,2.0
319,0x85799fF1c86f89FE9fB07773d1d240763b6039Ce,1633964681,QmXuzkuS2274f39zaSoyv2VruUS2iAja2ktfJ6yP6MhEGv,169.8047223234224,2.0
320,0x53829f5481F4b9bDbbA935318F0F36f2c0Fd36a4,1633964670,QmbMC6FLSTMAH2y4NMDsQXYjbe4Jy8UUMxG7DMyewtv1qj,728.72,1.0
321,0x85799fF1c86f89FE9fB07773d1d240763b6039Ce,1633964661,Qmb5j2itAoSqjNSwQctRv7s76aaiAnps7v4MGEg1qML9zH,169.8047223234224,2.0
322,0x53829f5481F4b9bDbbA935318F0F36f2c0Fd36a4,1633964626,QmcyTdSh1d2xCpURHdKU1XqTvJo2jEE1YToZvd7PcAuRTu,728.72,1.0
323,0x53829f5481F4b9bDbbA935318F0F36f2c0Fd36a4,1633964518,QmVZzbYUqZVaiu5aQhVkjHbEa7wjnyunozw2BueA11BvV5,728.72,1.0
324,0x53829f5481F4b9bDbbA935318F0F36f2c0Fd36a4,1633964500,QmTRszgiEgwt4m4hMG3EozwR4RasYGGy9wYBHYC6L8Dh9v,728.72,1.0
325,0x53829f5481F4b9bDbbA935318F0F36f2c0Fd36a4,1633964434,QmQrA68iro9BjJxHYvS48Ru2baw3FcD1grVcHU5FabR7CV,728.72,2.0
326,0x53829f5481F4b9bDbbA935318F0F36f2c0Fd36a4,1633964382,QmQMrZrDox7GTnNckYP6FJWnHjmRbW967wxvvAKNuLtm8R,728.72,2.0
327,0x53829f5481F4b9bDbbA935318F0F36f2c0Fd36a4,1633964314,QmeNCyRjavyybEffgNx2Ag7YtMPeFkK4tDiQ7ddc53fukH,728.72,1.0
328,0x53829f5481F4b9bDbbA935318F0F36f2c0Fd36a4,1633961784,QmSkEaz1wGrfRoXamvA1gvaaYu9cvVKCFdSNMKywGNRVUM,728.72,2.0
329,0xbfddD6A188d0579036e432fbc72e24efCFBBE975,1633959011,QmY4zrBCk8j6Ha4oMUrrosaZF495zekT9hUmgwDuhNCAq8,1310.0722963,1.0
330,0xbfddD6A188d0579036e432fbc72e24efCFBBE975,1633958981,QmUKkaSJoD6JbtNEVK4PXaHoKSwFC1Sra6nSGN3uhctEBf,1310.0722963,1.0
331,0xbfddD6A188d0579036e432fbc72e24efCFBBE975,1633958959,QmZ2yDJD4C9nfhokUc8RM83TkAStfvf9gMvUTDWT4gR7Zt,1310.0722963,2.0
332,0xbfddD6A188d0579036e432fbc72e24efCFBBE975,1633958942,QmRJhFgErpNCbrRjZuvYagRAYhNAJZDdDCswjvKTjLGr5m,1310.0722963,1.0
333,0xbfddD6A188d0579036e432fbc72e24efCFBBE975,1633958918,QmZNfQEtgpo3C8M6hvhAN9JeL9kwo2H3DoVQnVNpAjWsYj,1310.0722963,2.0
334,0xbfddD6A188d0579036e432fbc72e24efCFBBE975,1633958901,QmU7fdWrZwy5TcJ1pmFk8tzDP7o2srajPqo3tpKxKGHi6b,1310.0722963,2.0
335,0xbfddD6A188d0579036e432fbc72e24efCFBBE975,1633958884,QmSdScoaxwDbjdPGCKLJEBUjWQ6jKwKX7uT9rDaypF948d,1310.0722963,2.0
336,0xc76357B8A519E617e3FD76494c9E8538930d6078,1633958877,QmcSvNFrGVzkA3XAQAEv6Y6mwhgKinw7saRsXaX5S1HUhc,18051.033639064844,1.0
337,0xbfddD6A188d0579036e432fbc72e24efCFBBE975,1633958865,QmUsFcWTpNPPcUx51hoVfsc9152uoFkf7pWwzcrzVEgqbK,1310.0722963,2.0
338,0xbfddD6A188d0579036e432fbc72e24efCFBBE975,1633958836,QmWp6RPYP5arsSJbJPX1AGQ4EVWyXmpRm2c8zKxrQk3akK,1310.0722963,2.0
339,0xbfddD6A188d0579036e432fbc72e24efCFBBE975,1633958806,QmXnxVKW6xFFy2J3fpuvBAjUUnRb8er7NkLDgvc7vjkRH4,1310.0722963,1.0
340,0x1DFBbc11D922B85f0d811c86E50b642e2aBdE432,1633958414,QmZ1CsHj36rh4ec9uhbRbXTj8ec8a2wU2g6V3GVd63Djq9,197192.5,1.0
341,0x8e45976c6BE6Ba8e2146CaDE556A2A842bBe65A9,1633958237,QmatJawm73GNsNGyEF4efdYUn9diSYDBMAFGfHDZxm6phW,122.26108820130197,1.0
342,0x1DFBbc11D922B85f0d811c86E50b642e2aBdE432,1633957604,QmVUTERhFsXccmmTvETtVBJiT31ZxBtd9WCi98JcFEdVEd,197192.5,1.0
343,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,1633957515,QmSYpr4b2zuaCgXiDWMbCB76hKEtgcTKem89CUayeDqx8U,18132.0,1.0
344,0x81e80B838e04644a93e4F3C701038889d3a1b95e,1633957502,QmNRYE72nyRsNyZ9ukU665CxXhH3gTGrSW9Ej9AtPDF8bX,20727.0,1.0
345,0x81e80B838e04644a93e4F3C701038889d3a1b95e,1633957449,QmTLoPiKNxpAbsXfV7erp3YZn2ZKfMnkjPoKFfbRcXzBs2,20727.0,1.0
346,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,1633957437,QmaFvSxrRt94BxQGqFC6HuSiMzJpJohi1X8pavPf5RMfRg,18132.0,1.0
347,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,1633957387,QmaEpKohTNnFLBaM4UYZE5ETsf2SyRrzJuKEJDNdm6vWAb,18132.0,1.0
348,0x81e80B838e04644a93e4F3C701038889d3a1b95e,1633957376,QmVHe9nghZ5zuZSwAn2gjMCiraUFPw31W5naiUokMVF3uD,20727.0,1.0
349,0x81e80B838e04644a93e4F3C701038889d3a1b95e,1633957357,QmRqdxCB7uCNdMEDj5e4JedAgZMXH3iCpwWNpTTNjoguu5,20727.0,1.0
350,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,1633957345,QmZ4k7qt83mfgxogbvHQVXqPNn8cbo28QTeU6Ze31SLSd1,18132.0,1.0
351,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,1633957319,Qmbj1yhtweJ8JUBkGWP1MtJfEY6wq4e2w4H7J7YW45DbfA,18132.0,1.0
352,0x81e80B838e04644a93e4F3C701038889d3a1b95e,1633957304,QmRjeaLbfct9i3uskXMZgHDWVDTRUbesir24b9iQmgfVTA,20727.0,1.0
353,0x81e80B838e04644a93e4F3C701038889d3a1b95e,1633957202,QmUrp5g7jy5bZuyyK7p5ubj1gxfcsD9HjLCXMY2HAXRxNd,20727.0,1.0
354,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,1633957190,QmTWhXkixhvSe6iosE3s4Njy4WcTu1BNwJ94CwpxFH8EGe,18132.0,1.0
355,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,1633957167,QmbPCg4MXS9HYNfyPeRzE2dUK8GRSuTUMQL3ZQoo4MfJaB,18132.0,1.0
356,0x81e80B838e04644a93e4F3C701038889d3a1b95e,1633957156,Qmac5yfjTka1GGDZ1sVtcxBi6gqQkDmg1SSNk3zVS2Jnfc,20727.0,1.0
357,0x81e80B838e04644a93e4F3C701038889d3a1b95e,1633956976,QmTC9kCLCdF72BynkJf4unKe4NdJiAjgpCpzzhewkp7QXL,20727.0,1.0
358,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,1633956964,QmXyMCELNLAHHZLaQHRNXmP7PN7KYxr5gmTCdPthy5vFLj,18132.0,1.0
359,0x1DFBbc11D922B85f0d811c86E50b642e2aBdE432,1633956918,QmNVUaem8kbajNA7KFM5qqkqdo6sduzsrnn4ot1SPnD6Yx,197192.5,2.0
360,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,1633956913,QmbynNbfHDkk2YkuYZTUp2a5zhrMdGePXaEF2mf6zX5yvc,18132.0,1.0
361,0x81e80B838e04644a93e4F3C701038889d3a1b95e,1633956899,QmcXH2DK2Xen6LUWKqDM4tbqim4mZbePXbNaDqy3FAeBa9,20727.0,1.0
362,0x81e80B838e04644a93e4F3C701038889d3a1b95e,1633956867,Qma4rNcSSwzB3hMjfHv4KSPmzE1uxY9JfgCxH5Y4P7CRfg,20727.0,1.0
363,0x9EfB7616da129a998C82EBefac9DB467dD841F03,1633956765,QmXTZsiC5Y8U8GkEhw26KKbguNHeXSP3FaG97zwotGTCKL,19490.64585074,1.0
364,0x1DFBbc11D922B85f0d811c86E50b642e2aBdE432,1633956723,QmdcmzVvUhuPHhVH8mF4dcitsocBo4oRyZRh6qhKkgAQMH,197192.5,1.0
365,0x1DFBbc11D922B85f0d811c86E50b642e2aBdE432,1633956696,Qmdz3Ztwzzs9fhSRcxvnsyXFfau5jeTTtrisc9r2NqLJ2H,197192.5,1.0
366,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,1633956674,Qmatfw4CXzs9Y1jydnJjfDZQSS6Jac42ow7Ko7UgRe5HY8,18132.0,1.0
367,0x81e80B838e04644a93e4F3C701038889d3a1b95e,1633956648,QmdMxUDvc6fcGuVhXGdWPiMGtugsn4S9tcdjuxeq8DPZ59,20727.0,1.0
368,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,1633956637,QmVvSen7fa35GcZQFGoa1hhVepvELRk1k1HorhgcfqVYkC,18132.0,1.0
369,0x9EfB7616da129a998C82EBefac9DB467dD841F03,1633956615,QmVfN3ijLQvsM2oxZjfmvNyBSL3pUdq41jR4zjLuxUmXyr,19490.64585074,1.0
370,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,1633956596,QmNvfHAVuooihC7RUZiTJ4UCJSrVyatVjFQfEuTBz29nhJ,18132.0,1.0
371,0x1DFBbc11D922B85f0d811c86E50b642e2aBdE432,1633956589,QmQuZuwCVpTL37nLaGcEaSeyFMBC2YSHQtBVFvGzGVwCwr,197192.5,1.0
372,0x81e80B838e04644a93e4F3C701038889d3a1b95e,1633956583,Qmb6DLGZZDrTqg1Jw636kquZUEi74GU8pJcPvVmEE2dQeS,20727.0,1.0
373,0x1DFBbc11D922B85f0d811c86E50b642e2aBdE432,1633956566,QmWF4FVKAwQ6aM1JNaaV25CUE22YgGafmggFNTp2Jgo5an,197192.5,1.0
374,0x1DFBbc11D922B85f0d811c86E50b642e2aBdE432,1633956539,QmTyBpdd6YPC6oKSeniDvPoowEmKvMdaJYq3ZpZG98vab1,197192.5,1.0
375,0x1DFBbc11D922B85f0d811c86E50b642e2aBdE432,1633956518,QmYJj5YjGb2CdGk9ffwrKUkAf4fHJEVcAgxeQenvxB8VbM,197192.5,1.0
376,0x9EfB7616da129a998C82EBefac9DB467dD841F03,1633956509,QmZsRPLQ2ddY5v9aeextzYTWtpDpyMqXmSr6oAeyB3nQAd,19490.64585074,1.0
377,0x81e80B838e04644a93e4F3C701038889d3a1b95e,1633956484,QmQNYumhCPSeuenebQPxSL5REVtFVPqXP2wkRdrhdn3zrk,20727.0,1.0
378,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,1633956464,QmUXG3tBgxJRCmfRu2xnADj3uwfZcwymAkAzJSfbYLpiXc,18132.0,1.0
379,0x1DFBbc11D922B85f0d811c86E50b642e2aBdE432,1633956460,QmS3977v21KTVZA2GKTQ9EHNiGTKyNEgE2SQRAdcabswYT,197192.5,1.0
380,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,1633956439,QmXviucyctiEXfWHmGDqoQ1hsLMr7J137UKr3BqQbG5QLb,18132.0,1.0
381,0x9EfB7616da129a998C82EBefac9DB467dD841F03,1633956434,QmTjUU5W3zsGfqfiuaAxgTueNNHMopA3w9UaYCZqkPBfAZ,19490.64585074,1.0
382,0x81e80B838e04644a93e4F3C701038889d3a1b95e,1633956422,Qmc44qSWAaXyRF8gZWnUSuv9h74tiA6biyVKqrtuverxRZ,20727.0,1.0
383,0xAcf216B2ECD13A1B71BfC854BFC0a4eaadd689Bd,1633956394,QmcUasECps9aaapxs1RXpa93Duvz2eNtCa75pQybR6vPNZ,5659.20914,1.0
384,0x81e80B838e04644a93e4F3C701038889d3a1b95e,1633956385,QmRzeqhEWU4efqAtTHuFCoHjpP3wc5xD6M8ug3bPoFQo9R,20727.0,1.0
385,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,1633956373,QmdAkRAYLJp6UrEdmN91nMUGaMJrj5tXYzBN1KecR3Koq4,18132.0,1.0
386,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,1633956345,QmaiRCdpoiVX5kCcGweBVrqadreyhh7XeEdjmWccio7z3t,18132.0,1.0
387,0x81e80B838e04644a93e4F3C701038889d3a1b95e,1633956334,QmQyJYiGhYWNzHwBhZkNkyQsay5emritSLPSWiFFsoZUzu,20727.0,1.0
388,0x9EfB7616da129a998C82EBefac9DB467dD841F03,1633956328,QmUA2PgM2zSa4YpKTWRh82U4uWkzGu7Sif5Hr3RFqEgGfd,19490.64585074,1.0
389,0xAcf216B2ECD13A1B71BfC854BFC0a4eaadd689Bd,1633956318,QmaiU5xngAQdRSNrRv89fjF2FnBMM4Pj8oAazxCCMcpzfH,5659.20914,1.0
390,0x81e80B838e04644a93e4F3C701038889d3a1b95e,1633956313,QmQyHnbLLqe5hcFXTbGdGcWFw61XD97T2THAbtaGvpCFJh,20727.0,1.0
391,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,1633956301,QmZUytsf5PfKA9rcaRBgu9MCD3jmWFpFuLsTGmoU2Ca8xG,18132.0,1.0
392,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,1633956273,QmcCw5S3EVNcFEwew9659QGZZpXyWASvg2FJ4mAprnL9p9,18132.0,1.0
393,0xAcf216B2ECD13A1B71BfC854BFC0a4eaadd689Bd,1633956270,QmamESGqP58p66avQ2Bg4jwHVGFbmShQBFkoiQPgNG5RY4,5659.20914,1.0
394,0x81e80B838e04644a93e4F3C701038889d3a1b95e,1633956256,Qmb6Qc8UrYb5jnSMpfBK7ma2m3tq7bmDh7pPMb2YAnrsPL,20727.0,1.0
395,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,1633956183,QmYMB9hchuxhwxxqwUqrYYHtCanqHUMyzUc6SEN3e72Lav,18132.0,1.0
396,0xE0093f7A481f1545d4A656726735E544Eb98eD93,1633956180,QmdZ7gx9jpehkCaNkga8EttLvHKCoPpMCsynSFxdcK3QyF,376000.0,2.0
397,0x9EfB7616da129a998C82EBefac9DB467dD841F03,1633956179,QmVMSGVGMpCbqSu24qQbdf44DH3Vc34sy8zsipLRbJeqcD,19490.64585074,1.0
398,0x81e80B838e04644a93e4F3C701038889d3a1b95e,1633956148,QmZwxB8ZcKazBf1HFoPGEx4odEoD6xDHynQx1UZ5DuG5dn,20727.0,1.0
399,0x9EfB7616da129a998C82EBefac9DB467dD841F03,1633956056,QmX5Su9mm14992oGT6sMedEvmuMMv5U3MRYrBqb2FqgkD2,19490.64585074,1.0
400,0xE0093f7A481f1545d4A656726735E544Eb98eD93,1633956010,QmTWcZ9mGg7v5D4tVaNdBk2NT1pBi85D3i2gTSwyJJWNW6,376000.0,2.0
401,0x9EfB7616da129a998C82EBefac9DB467dD841F03,1633955941,QmdxXvQMJReXZoHGWQY6CoNFoMTfut4kKKs2K1XEoev6Si,19490.64585074,1.0
402,0xE87f77a9eD7035dD534488dA454C5678Be610D52,1633955680,QmT6bo2jTUb3b41Hg6y5EhKR7fmLJ8ziWT8SHQbrPzs9M2,80000.38056652789,1.0
403,0x78F376D0A19BCf28Ad091d0E08F540aC1cf80B84,1633955635,QmfCQVy2dnf1TojCiA6irbc12JkrLndDWfs4jcFXPu1LUG,163999.8,2.0
404,0xE0093f7A481f1545d4A656726735E544Eb98eD93,1633955624,QmVaTbiDmPR7tmqj9XCt63gv9eJDYitAcnyzMVZ6QYwB2N,376000.0,2.0
405,0x9EfB7616da129a998C82EBefac9DB467dD841F03,1633955613,Qmeq5amef2C9iiwtwk2MhDkBLd9PmcFaBd65jsWsNPNtWP,19490.64585074,1.0
406,0x9EfB7616da129a998C82EBefac9DB467dD841F03,1633955525,QmZTNz2xkDageN5EFSjhLfCs4dDfEYAm6da2zwcoHWUCad,19490.64585074,2.0
407,0x9EfB7616da129a998C82EBefac9DB467dD841F03,1633955485,QmW1ehr4nEWhFiny28jNNUF3MDggx9ku672ockWvWjeDDe,19490.64585074,1.0
408,0xb592157cBCa197999C71a8F286a8e2df37A829c0,1633955430,QmVJGiNKEn4aHs2XjeEHDqBYbD3KYZSWMXFRT1iuhSHHbP,0.35160011587724727,1.0
409,0xb592157cBCa197999C71a8F286a8e2df37A829c0,1633955394,QmSJSgtgJVpBKKV1v7cfWG9EfCLffQRXtvuaJKaJVtLGYX,0.35160011587724727,2.0
410,0xb592157cBCa197999C71a8F286a8e2df37A829c0,1633955341,Qmeouo3UabiJCXxAU8ATVZSJqk51i3T8N3NvbK969FC43H,0.35160011587724727,1.0
411,0x9EfB7616da129a998C82EBefac9DB467dD841F03,1633955311,QmcxbWpkDQrYdKqMThy4gjXKEBAwGuCaisFUqVHTjkntzb,19490.64585074,1.0
412,0x78F376D0A19BCf28Ad091d0E08F540aC1cf80B84,1633955275,QmdunXCy3EtTVKavut9BBa1b4rwkjp99JokspdvZ2ooexX,163999.8,1.0
